file_id,next_action,pair_index,prefix,prefix_len,prefix_list_temp,prefix_norm,source,split,task_id,transition_score,user_id
43_4ceea5eaca,MENTION_SELECTED,83,STEP_ENTITIES MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,20,"['STEP_ENTITIES', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']","[""STEP_ENTITIES"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,84,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,RELATION_CREATED,85,MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,86,MENTION_SELECTED ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,20,"['MENTION_SELECTED', 'ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']","[""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,87,ENTITY_GROUPED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,20,"['ENTITY_GROUPED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED']","[""ENTITY_GROUPED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,RELATION_CREATED,88,MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,89,MENTION_SELECTED MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,90,MENTION_SELECTED ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,20,"['MENTION_SELECTED', 'ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,91,ENTITY_GROUPED STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED,20,"['ENTITY_GROUPED', 'STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""ENTITY_GROUPED"", ""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SUGGESTION_BOUNDS_UPDATED,92,STEP_RELATION_SUGGESTION STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED,20,"['STEP_RELATION_SUGGESTION', 'STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""STEP_RELATION_SUGGESTION"", ""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,TOKEN_SELECTED,93,STEP_RELATIONS MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED,20,"['STEP_RELATIONS', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED']","[""STEP_RELATIONS"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_CREATED,94,MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,95,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED,20,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED']","[""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,96,RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED,20,"['RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED']","[""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,RELATION_CREATED,97,MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED,20,"['MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED']","[""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,98,MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED,20,"['MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED']","[""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED""]",real,train,43,,27
43_4ceea5eaca,MENTION_SELECTED,99,RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED MENTION_SELECTED MENTION_SELECTED MENTION_SUGGESTION_BOUNDS_UPDATED TOKEN_SELECTED MENTION_CREATED MENTION_SELECTED MENTION_SELECTED RELATION_CREATED MENTION_SELECTED,20,"['RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'MENTION_SUGGESTION_BOUNDS_UPDATED', 'TOKEN_SELECTED', 'MENTION_CREATED', 'MENTION_SELECTED', 'MENTION_SELECTED', 'RELATION_CREATED', 'MENTION_SELECTED']","[""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""MENTION_SUGGESTION_BOUNDS_UPDATED"", ""TOKEN_SELECTED"", ""MENTION_CREATED"", ""MENTION_SELECTED"", ""MENTION_SELECTED"", ""RELATION_CREATED"", ""MENTION_SELECTED""]",real,train,43,,27
